id_unik,prompt,versjon,id,k_kode,land,verdikjedeledd,pastand,type,tall,enhet,aar,kilde_url,utgiver,publisert,lokator,sitat,kildetype,sikkerhet,kommentar,kildefil
A:P5-DK-005,P5,A,P5-DK-005,K4,Danmark,Husholdning/tilberedning,Beregnet gjennomsnittstid til middagslaging var 26 minutter i 2025; rapporten beskriver hovedsakelig stabilitet gjennom tiåret.,tall,26,minutter,2025,https://www.madkulturen.dk/wp-content/uploads/2025/11/MADKULTUR-25-final-web-24nov.pdf,Madkulturen,2025-11,"Madkultur25; s. 20–21, figur 8",26 minutter,Institusjonsundersøkelse,middels,"Tidsutvalg n=1100 i 2025 og 1313 i 2015; samme undersøkelsesopplegg som P5-DK-004. Estimert fra tidsintervaller, ikke stoppeklokke.",P5-A-husholdninger.md
A:P5-DK-006,P5,A,P5-DK-006,K4,Danmark,Husholdning/innkjøp og forbruk,Under første nedstenging rapporterte det danske utvalget sjeldnere handel og forskyvninger fra ferske til mer holdbare matvarer.,forskningsfunn,,,2020,https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2021.635859/full,Janssen mfl.; Frontiers in Nutrition,2021-03-08,Abstract; Materials and Methods: Data Collection; Results,shopped less frequently during lockdown,Vitenskapelig artikkel,middels,Danmark n=1105; nettpanel med kvoter; 22. april–6. mai 2020. Retrospektive før/under-svar i én måling; ikke observert kjøpslogg eller mål på panikk.,P5-A-husholdninger.md
A:P5-FI-001,P5,A,P5-FI-001,K4,Finland,Husholdning/lagring og tilberedning,Redningsmyndighetenes 72-timersråd omfatter vanlig mat til familie og dyr samt tilberedning ved strømbrudd.,myndighetsråd,72,timer,2026,https://pelastustoimi.fi/en/home-everyday-life/accident-prevention/72-hours,Innenriksministeriet; redningstjenesten,u.å.,72 hours; Food; Prepare enough food for 72 hours,enough food for your family and pets for three days,Myndighet,høy,Myndighetssiden viser at 72 timer er et felles råd fra myndigheter og organisasjoner. Kontrollert 2026-09-15.,P5-A-husholdninger.md
A:P5-FI-002,P5,A,P5-FI-002,K4,Finland,Husholdning/lagring og særlige kostbehov,72tuntia beskriver beredskapsmat som roterende normalmat og nevner allergier og spesialkost uttrykkelig.,fakta,,,2026,https://72tuntia.fi/en/home-emergency-food-supply/,SPEK; 72tuntia,u.å.,Home emergency food supply,Emergency supplies are not a separate stockpile. […] Remember to cater for allergies and special diets.,Organisasjon; offisiell samarbeidsordning,høy,To korte utdrag. Organisasjonsveiledning innen myndighetsstøttet 72-timersordning; ikke etterlevelsesmåling. Kontrollert 2026-09-15.,P5-A-husholdninger.md
A:P5-FI-003,P5,A,P5-FI-003,K4,Finland,Husholdning/lagring,SPEKs instruktørgrunnlag fra august 2023 angir allerede mat for minst 72 timer.,fakta,72,timer minst,2023,https://72tuntia.fi/wp-content/uploads/2023/08/72-hours-Instructor-background-information-08_2023.pdf,SPEK; 72 hours,2023-08,72 hours: Instructor background information; s. 19,Keep in stock enough food to last at least 72 hours,Organisasjonsveiledning,høy,Dokumenterer kontinuitet fra 2023; ikke tidspunktet for rådets første innføring.,P5-A-husholdninger.md
A:P5-FI-004,P5,A,P5-FI-004,K4,Finland,Husholdning/lagring og tilberedning,85 prosent oppga tredøgnsmat; 49 prosent oppga alternativt kokeutstyr.,tall,85;49,prosent,2025,https://www.spek.fi/wp-content/uploads/2025/10/spek_tutkii_33_2025_10_27_v01.pdf,SPEK,2025,S. 13 og 34–35; figur 7,Ruokaa kolmeksi päiväksi,Organisasjonsundersøkelse; offentlig finansiert,middels,n=1096; 18–79 år; vektet Taloustutkimus-nettpanel; 24.–28. mars 2025.,P5-A-husholdninger.md
A:P5-FI-005,P5,A,P5-FI-005,K4,Finland,Husholdning/tilberedning,59 prosent oppga erfaring med strømløs matlaging; 34 prosent forventet mestring uten erfaring; 7 prosent forventet ikke å mestre.,tall,59;34;7,prosent,2025,https://www.spek.fi/wp-content/uploads/2025/10/spek_tutkii_33_2025_10_27_v01.pdf,SPEK,2025,S. 45–46; figur 13,Ruuanvalmistus ilman sähköä,Organisasjonsundersøkelse; offentlig finansiert,middels,n=1096; metode som P5-FI-004. Selvrapportert erfaring siste tre år; ingen praktisk test.,P5-A-husholdninger.md
A:P5-FI-006,P5,A,P5-FI-006,K4,Finland,Husholdning/ressurser og hjelpebehov,Aleneboende rapporterte svakere samlet beredskap; økonomiske vansker var forbundet med forventet hjelpebehov.,forskningsfunn,,,2025,https://www.spek.fi/wp-content/uploads/2025/10/spek_tutkii_33_2025_10_27_v01.pdf,SPEK,2025,S. 32 og 50,pienituloisia,Organisasjonsundersøkelse; offentlig finansiert,middels,n=1096; samme vektede nettpanel. Økonomiske vansker er selvrapportert; ikke årsaksbevis.,P5-A-husholdninger.md
A:P5-IS-001,P5,A,P5-IS-001,K4,Island,Husholdning/lagring og tilberedning,"Almannavarnir omtaler hermetikk, tørrmat og kokeutstyr i generelle beredskapsråd.",myndighetsråd,,,2026,https://www.almannavarnir.is/english/preventive-measures/general-instructions/,Almannavarnir; politiets nasjonale beredskap,u.å.,General instructions; food and camping equipment,Canned and dried food,Myndighet,høy,Ingen bestemt varighet i den kontrollerte teksten. Kontrollert 2026-09-15.,P5-A-husholdninger.md
A:P5-IS-002,P5,A,P5-IS-002,K4,Island,Husholdning/lagring og tilberedning,Islandsk Røde Kors anbefaler selvhjulpenhet i minst tre dager med mat og mulighet for matlaging uten strøm.,fakta,3,døgn minst,2026,https://www.raudikrossinn.is/verkefni/innanlandsverkefni/hamfarir-og-neydaradstod/3-dagar-ertu-klar/,Rauði krossinn á Íslandi,u.å.,Ertu klár?; 3 dagar; matur og eldun,að minnsta kosti þrjá daga,Organisasjonsråd,høy,Røde Kors er ikke en myndighet. Kontrollert 2026-09-15.,P5-A-husholdninger.md
A:P5-IS-003,P5,A,P5-IS-003,K4,Island,Husholdning/egenberedskap,Røde Kors omtalte tredagersmålet uttrykkelig i mars 2025.,fakta,3,døgn,2025,https://www.raudikrossinn.is/um-okkur/frettir-og-utgefid-efni/frettayfirlit/innanlandsstarf/efla-seiglu-med-fraedslu-og-studningi/,Rauði krossinn á Íslandi,2025-03-28,Efla seiglu með fræðslu og stuðningi; avsnitt om 3dagar.is,sjálfbjarga á heimilum sínum í þrjá daga,Organisasjonens egen dokumentasjon,høy,Dokumentert senest denne datoen; ikke fastslått historisk innføringsdato.,P5-A-husholdninger.md
A:P5-IS-004,P5,A,P5-IS-004,K4,Island,Husholdning/mattilgang,Litt over 17 prosent av deltakende studenter rapporterte matusikkerhet; dette var assosiert med svakere sosialt støttenettverk.,forskningsfunn,>17,prosent,2022,https://opinvisindi.is/bitstreams/9bc3fb9a-d6a9-41b4-9e6e-cbdb7b6c694b/download,Repella mfl.; Nutrients,2024-03-07,FINESCOP Project in Iceland; Abstract; Methods s. 3; Results,Just over 17% of the students,Vitenskapelig artikkel,middels for utvalget; lav nasjonal generaliserbarhet,"n=924 ved tre universiteter; 11. januar–31. mars 2022; nettundersøkelse; svarandel 4,4 prosent; FIES, siste 12 måneder. Ikke befolkningsestimat eller pandemiens årsakseffekt.",P5-A-husholdninger.md
B:P5-NORD-001,P5,B,P5-NORD-001,K4,Danmark;Finland;Norge;Sverige,Husholdning/tilberedning,Menns deltakelse i middagslaging økte og kvinners deltakelse avtok mellom 1997 og 2012 i firelandsanalysen.,forskningsfunn,,,1997;2012,https://doi.org/10.1080/15528014.2015.1088191,"Holm, Ekström, Hach & Lund; Food, Culture & Society",2016-01-19,Abstract; sample and results,men’s cooking has increased and women’s has decreased over the time period studied,Vitenskapelig artikkel,middels,"Total n=4823/8242; analyse n=1268/2754. Gjentatte surveyer, ikke samme individer. Måler hvem som lagde middag, ikke ferdighetsnivå.",P5-B-husholdninger.md
B:P5-NO-001,P5,B,P5-NO-001,K4,Norge,Husholdning/egenberedskap,DSB økte anbefalt varighet for egenberedskap fra minst tre dager til én uke i mai 2024.,myndighetsråd,3;7,døgn,2018;2024,https://www.dsb.no/egenberedskapsuka/undersokelser-om-egenberedskap/,Direktoratet for samfunnssikkerhet og beredskap,u.å.,Avsnitt om oppdateringen av egenberedskapsrådene,økte fra minst tre dager til én uke,Myndighet,høy,Dokumenterer endringen i anbefalt varighet.,P5-B-husholdninger.md
B:P5-NO-002,P5,B,P5-NO-002,K4,Norge,Husholdning/lagring og tilberedning,DSB anbefaler nok mat til alle i hjemmet i én uke og at husholdningen planlegger for tilberedning uten normal strøm- og vanntilgang samt særlige kostbehov.,myndighetsråd,7,døgn,2026,https://www.dsb.no/sikkerhverdag/egenberedskap/mat-du-bor-ha-i-hus-i-tilfelle-krise/,Direktoratet for samfunnssikkerhet og beredskap,u.å.,Mat du bør ha i hus i tilfelle krise; rådspunktene,Derfor bør du ha nok mat for en uke til alle i hjemmet.,Myndighet,høy,Gjeldende råd kontrollert i 2026; råd er ikke det samme som målt etterlevelse.,P5-B-husholdninger.md
B:P5-NO-003,P5,B,P5-NO-003,K4,Norge,Husholdning/lagring og tilberedning,74 prosent oppga tørrmat eller boksmat som dekker behovet i noen dager; 58 prosent oppga grill eller kokeapparat på gass eller rødsprit.,tall,74;58,prosent,2025,https://www.dsb.no/siteassets/rapporter-og-publikasjoner/rapporter/befolkningsunderokelse-egenberedskap-2026.pdf,DSB; Norstat,2026-02,"Utstyrsoversikt, rapportens figur om beredskapslager",Tørrmat/boksmat som dekker matbehov i noen dager,Offisiell befolkningsundersøkelse,middels,n=1016; voksne; Norstat-nettpanel; felt uke 50–51 2025; vektet. Noen dager kan ikke tolkes som oppfyllelse av ukesrådet.,P5-B-husholdninger.md
B:P5-NO-004,P5,B,P5-NO-004,K4,Norge,Husholdning/lagring,Eldre respondenter rapporterte generelt bedre utstyrte beredskapslagre enn yngre respondenter.,forskningsfunn,,,2025,https://www.dsb.no/siteassets/rapporter-og-publikasjoner/rapporter/befolkningsunderokelse-egenberedskap-2026.pdf,DSB; Norstat,2026-02,Kommentar til figur om beredskapslager,Generelt er beredskapslageret bedre utstyrt blant de eldre.,Offisiell befolkningsundersøkelse,middels,Samme n og metode som P5-NO-003. Sier ikke noe særskilt om skrøpelige eldre.,P5-B-husholdninger.md
B:P5-NO-005,P5,B,P5-NO-005,K4,Norge,Husholdning/matkompetanse,"En studie av 16–24-åringer målte food literacy som ernæringskunnskap, kritisk ernæringsforståelse og matferdigheter; kunnskap og matferdigheter var assosiert med høyere kostkvalitet.",forskningsfunn,165,personer,2021–2022,https://doi.org/10.1017/S1368980023002124,Groufh-Jacobsen mfl.; Public Health Nutrition,2023-10-02,Abstract; Methods; Results,"general nutrition knowledge, food skills and vegan dietary practice were significantly associated with higher diet quality",Vitenskapelig artikkel,middels,n=165; 16–24 år; Sør-Norge; september 2021–mars 2022; tverrsnitt og elektronisk spørreskjema. Ikke representativt for hele Norge.,P5-B-husholdninger.md
B:P5-NO-006,P5,B,P5-NO-006,K4,Norge,Husholdning/innkjøp og matlaging,"SIFOs pandemiforskning, slik den formidles av OsloMet, beskriver færre og større innkjøp samt både forenkling og økt interesse for matlaging.",forskningsfunn,,,2020–2021,https://www.oslomet.no/forskning/forskningsnyheter/ein-alvorleg-situasjon-for-matvareberedskapen,OsloMet / Forbruksforskningsinstituttet SIFO,2022-03-08,Avsnitt om husholdningenes innkjøp og matlaging,handla sjeldnare og i større mengder av gongen,Institusjonell forskningsformidling; sekundær til SIFO-rapport 15-2021,middels-lav,"Originalrapporten ble identifisert, men full metode og alle delutvalg ble ikke kontrollert i dette søket. Ikke dokumentasjon på at all ekstra handling var panikkhamstring.",P5-B-husholdninger.md
B:P5-NO-007,P5,B,P5-NO-007,K4,Norge,Husholdning/hjelpeavhengighet,"DSB opplyser at personer som mottar helsetjenester hjemme fortsatt skal få hjelp i krise, men at hjelpen kan ta lengre tid.",myndighetsråd,,,2026,https://www.dsb.no/sikkerhverdag/egenberedskap/ofte-stilte-sporsmal-om-egenberedskap/,Direktoratet for samfunnssikkerhet og beredskap,u.å.,FAQ; spørsmål om mottakere av helsetjenester,Det kan imidlertid ta lenger tid enn du er vant til.,Myndighet,høy,"Beskrivelse av tjeneste og egenberedskap, ikke studie av faktisk matforsyning under en krise.",P5-B-husholdninger.md
B:P5-SE-001,P5,B,P5-SE-001,K4,Sverige,Husholdning/lagring og tilberedning,"2024-brosjyren anbefaler minst én ukes egenberedskap og mat som gir energi, tåler romtemperatur og krever lite vann eller tilberedning.",myndighetsråd,7,døgn minst,2024,https://rib.msb.se/filer/pdf/30828.pdf,"Myndigheten för samhällsskydd och beredskap, MSB",2024-11,"Om krisen eller kriget kommer; Hemberedskap, mat og sjekkliste",kräver lite vatten eller kan ätas direkt,Myndighet,høy,"Stormkjøkken, grill og brensel omtales også. Brosjyren ble utgitt av MSB før navneendringen til Myndigheten för civilt försvar.",P5-B-husholdninger.md
B:P5-SE-002,P5,B,P5-SE-002,K4,Sverige,Husholdning/lagring og tilberedning,"73 prosent oppga mat for én uke og 44 prosent et fungerende camping-, gass- eller spritkjøkken.",tall,73;44,prosent,2023,https://rib.msb.se/filer/pdf/30806.pdf,MSB,2024-01-12,Allmänhetens hemberedskap; figur om hva husholdningen har tilgang til i én uke,Vad av följande har ni då tillgång till i hushållet under en vecka?,Offisiell befolkningsundersøkelse,middels,"n=1015; 18–74 år; webpanel; 8.–14. desember 2023; vektet kjønn, alder og region. Selvrapportert beholdning.",P5-B-husholdninger.md
B:P5-SE-003,P5,B,P5-SE-003,K4,Sverige,Husholdning/lagring,84 prosent av 60–74-åringene mot 58 prosent av 18–29-åringene oppga mat for én uke.,tall,84;58,prosent,2023,https://rib.msb.se/filer/pdf/30806.pdf,MSB,2024-01-12,Aldersfordelt figur for én ukes hemberedskap,Mat,Offisiell befolkningsundersøkelse,middels,Omtrent n=260 i 60–74-gruppen og n=157 i 18–29-gruppen; total n=1015. Personer 75+ er ikke med.,P5-B-husholdninger.md
B:P5-SE-004,P5,B,P5-SE-004,K4,Sverige,Husholdning/egenberedskap,Den svenske myndigheten beskriver 2024-brosjyren som bredere enn 2018-utgaven og med større vekt på krig.,fakta,,,2018;2024,https://www.mcf.se/sv/rad-till-privatpersoner/broschyren-om-krisen-eller-kriget-kommer/ladda-ner-broschyren-om-krisen-eller-kriget-kommer/,Myndigheten för civilt försvar,2026-side om 2024-brosjyren,FAQ: Vad är nytt ... jämfört med versionen från 2018?,Den nya broschyren tar upp fler områden än den tidigare.,Myndighet,høy,"Kilden dokumenterer innholdsendring, men ikke en verifisert endring i matlagerets anbefalte varighet.",P5-B-husholdninger.md
B:P5-DK-001,P5,B,P5-DK-001,K4,Danmark,Husholdning/egenberedskap,Beredskabsstyrelsen lanserte den nasjonale anbefalingen om tre døgns egenberedskap 15. juni 2024.,myndighetsråd,3,døgn,2024,https://www.brs.dk/da/nyheder/2024/forberedt-paa-kriser/,Beredskabsstyrelsen,2024-06-15,Forberedt på kriser; avsnittet Tre døgn,klare sig selv og sin hustands behov i tre døgn,Myndighet,høy,"Dokumenterer lanseringen i 2024, ikke at ingen form for eldre beredskapsråd eksisterte.",P5-B-husholdninger.md
B:P5-DK-002,P5,B,P5-DK-002,K4,Danmark,Husholdning/lagring og tilberedning,Gjeldende danske råd sier mat og drikke for tre døgn og vektlegger holdbar mat som ikke er avhengig av normal kjøling eller omfattende tilberedning.,myndighetsråd,3,døgn,2026,https://samsik.dk/forberedt/,"Styrelsen for Samfundssikkerhed, SAMSIK",u.å.,Forberedt på kriser; Mad til tre døgn,mad til tre døgn,Myndighet,høy,"Supplert med Fødevarestyrelsens myndighetsinformasjon. Råd, ikke atferdsmåling.",P5-B-husholdninger.md
B:P5-DK-003,P5,B,P5-DK-003,K4,Danmark,Husholdning/egenberedskap,"65 prosent svarte i desember 2025 at husholdningen minst i noen grad fulgte myndighetenes samlede beredskapsanbefalinger, mot 58 prosent i førmålingen.",tall,65;58,prosent,2025,https://samsik.dk/wp-content/uploads/2026/06/Hjemmeberedskab_Rapport_Megafon_2026.pdf,Styrelsen for Samfundssikkerhed; MEGAFON,2026,Hovedkonklusioner s. 8; metode s. 4,som minimum i nogen grad lever op til anbefalingerne,Myndighetsbestilt befolkningsundersøkelse,middels,"Ettermåling n=1027; 861 web, 166 telefon; 18+; 15.–22. desember; vektet. Førmåling n=1010. Ikke matspesifikt mål.",P5-B-husholdninger.md
B:P5-DK-004,P5,B,P5-DK-004,K4,Danmark,Husholdning/tilberedning,Andelen av gårsdagens middager som ble beskrevet som helt hjemmelaget var 55 prosent i 2015 og 46 prosent i 2025.,tall,55;46,prosent,2015;2025,https://www.madkulturen.dk/wp-content/uploads/2025/11/MADKULTUR-25-final-web-24nov.pdf,Madkulturen,2025-11,Figur 1 s. 13; metode s. 92,Helt og aldeles hjemmelavet,Institusjonsundersøkelse,middels,"Figurutvalg n=2339 i 2015 og n=2054 i 2025. 2025-survey gjennomført av Norstat; praksisindikator, ikke ferdighetstest.",P5-B-husholdninger.md
B:P5-DK-005,P5,B,P5-DK-005,K4,Danmark,Husholdning/tilberedning,Beregnet gjennomsnittlig tid brukt på middagslaging var 26 minutter i 2025 og beskrives som hovedsakelig stabil gjennom tiåret.,tall,26,minutter,2025,https://www.madkulturen.dk/wp-content/uploads/2025/11/MADKULTUR-25-final-web-24nov.pdf,Madkulturen,2025-11,s. 20–21; figur 8,Vi bruger i gennemsnit 26 minutter på at lave aftensmad,Institusjonsundersøkelse,middels,"n=1100 i 2025 og n=1313 i 2015 for tidsfiguren. Tid beregnet fra svarkategorier, ikke observert.",P5-B-husholdninger.md
B:P5-DK-006,P5,B,P5-DK-006,K4,Danmark,Husholdning/innkjøp og forbruk,Under første covid-19-nedstenging rapporterte danske respondenter sjeldnere matinnkjøp og endringer i retning av mer holdbare matvarer.,forskningsfunn,,,2020,https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2021.635859/full,Janssen mfl.; Frontiers in Nutrition,2021,Abstract; Data collection; Results,shopped less frequently during lockdown,Vitenskapelig artikkel,middels,Dansk delutvalg n=1105; nettundersøkelse april–mai 2020; retrospektive før/under-svar. Ikke direkte kjøpsobservasjon og ikke egen måling av panikkhamstring.,P5-B-husholdninger.md
B:P5-FI-001,P5,B,P5-FI-001,K4,Finland,Husholdning/lagring og tilberedning,Finlands redningsmyndigheter anbefaler at husholdningen kan klare seg i 72 timer og har nok mat til familie og dyr i tre dager.,myndighetsråd,72,timer,2026,https://pelastustoimi.fi/en/home-everyday-life/accident-prevention/72-hours,"Ministry of the Interior, Department for Rescue Services",u.å.,72 hours; Food,enough food for your family and pets for three days,Myndighet,høy,Gjeldende side kontrollert 2026. Siden beskriver 72 timer som anbefaling fra myndigheter og organisasjoner.,P5-B-husholdninger.md
B:P5-FI-002,P5,B,P5-FI-002,K4,Finland,Husholdning/lagring og særlige kostbehov,Finsk 72-timersveiledning beskriver beredskapsmat som et roterende lager av vanlig mat og sier at allergier og spesialkost må tas hensyn til.,fakta,,,2026,https://72tuntia.fi/en/home-emergency-food-supply/,SPEK / 72 tuntia,u.å.,Home emergency food supply,Remember to cater for allergies and special diets.,Organisasjonsveiledning i myndighets-/organisasjonssamarbeidet,høy,SPEK er ikke et departement eller direktorat; rådet inngår i den nasjonale 72-timersordningen.,P5-B-husholdninger.md
B:P5-FI-003,P5,B,P5-FI-003,K4,Finland,Husholdning/lagring,SPEKs instruktørmateriale fra august 2023 angir mat for minst 72 timer.,fakta,72,timer minst,2023,https://72tuntia.fi/wp-content/uploads/2023/08/72-hours-Instructor-background-information-08_2023.pdf,SPEK / 72 hours,2023-08,Instructor background information; food section,Keep in stock enough food to last at least 72 hours,Organisasjonsveiledning,høy,Dokumenterer at rådet fantes i 2023; etableringsåret ble ikke funnet.,P5-B-husholdninger.md
