country,year,commodity_group,commodity_group_label,flow,metric,unit,total_import_value,nordic_core_import_value,nordic_core_share,nordic_extended_import_value,nordic_extended_share,nordic_core_partner_codes,nordic_extended_partner_codes,source_name,dataset_or_table_id,source_raw_file,status,notes
SE,2020,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",42980399,41211597,0.958846,41213300,0.958886,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2020,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",17389107,1087852,0.062559,1087852,0.062559,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2020,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",8505549,2063911,0.242655,2063911,0.242655,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2020,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",87384360,51491175,0.589249,51492881,0.589269,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1186613,154308,0.130041,154308,0.130041,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",9835104,4100648,0.41694,4100648,0.41694,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",9953742,3309305,0.332468,3309305,0.332468,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",44625223,42810258,0.959329,42814620,0.959426,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",16730321,1016765,0.060774,1016765,0.060774,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",8738409,2108543,0.241296,2108543,0.241296,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2021,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",91069412,53499827,0.587462,53504189,0.58751,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1940870,301521,0.155354,301521,0.155354,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",12505113,5251011,0.419909,5251011,0.419909,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",14494903,4374856,0.30182,4374856,0.30182,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",58033967,55694184,0.959683,55698823,0.959762,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",18487626,1105667,0.059806,1105667,0.059806,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",12050307,2874546,0.238545,2874546,0.238545,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2022,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",117512786,69601785,0.592291,69606424,0.592331,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",2151207,237599,0.110449,237599,0.110449,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",13449803,5445365,0.404866,5445365,0.404866,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",13850791,3687268,0.266214,3687268,0.266214,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",64805823,62484349,0.964178,62491579,0.96429,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",19542612,1140460,0.058358,1140496,0.058359,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",13074595,3249304,0.24852,3249304,0.24852,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2023,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",126874831,76244345,0.600941,76251611,0.600999,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",2376133,284941,0.119918,284941,0.119918,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",13917988,5649701,0.405928,5649701,0.405928,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",13667734,3843005,0.281174,3843005,0.281174,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",61213511,58851329,0.961411,58857320,0.961509,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",20074351,1269998,0.063265,1269999,0.063265,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",12766005,3420394,0.26793,3420394,0.26793,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2024,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",124015722,73319368,0.59121,73325360,0.591259,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2025,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1845991,225887,0.122366,225887,0.122366,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2025,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",14463781,5922429,0.409466,5922429,0.409466,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2025,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",14953175,4218630,0.282123,4218630,0.282123,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
