theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-08,monthly,imports,Import value,source units (Import cif),743.700,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-09,monthly,imports,Import value,source units (Import cif),1636.900,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-09,monthly,imports,Import value,source units (Import cif),279.000,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-09,monthly,imports,Import value,source units (Import cif),2601.500,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-09,monthly,imports,Import value,source units (Import cif),833.200,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-09,monthly,imports,Import value,source units (Import cif),2252.600,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-09,monthly,imports,Import value,source units (Import cif),793.100,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-10,monthly,imports,Import value,source units (Import cif),1670.200,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-10,monthly,imports,Import value,source units (Import cif),278.600,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-10,monthly,imports,Import value,source units (Import cif),295.900,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-10,monthly,imports,Import value,source units (Import cif),694.400,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-10,monthly,imports,Import value,source units (Import cif),2048.100,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-10,monthly,imports,Import value,source units (Import cif),845.100,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-11,monthly,imports,Import value,source units (Import cif),1695.500,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-11,monthly,imports,Import value,source units (Import cif),275.800,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-11,monthly,imports,Import value,source units (Import cif),288.500,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-11,monthly,imports,Import value,source units (Import cif),904.200,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-11,monthly,imports,Import value,source units (Import cif),2057.800,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
